OPE ID,School,State,Zip Code,School Type,Dependent Students,Independent Students,Quarterly Total,nan
00683500,DYERSBURG STATE COMMUNITY COLLEGE       ,TN,38024-0000,Public       ,804,505,"1,309",
00683600,MOTLOW STATE COMMUNITY COLLEGE          ,TN,37388-7972,Public       ,"2,242",778,"3,020",
00778200,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY ,TN,37055-2556,Public       ,480,291,771,
00778300,MIDDLE TENNESSEE SCH OF ANESTHESIA      ,TN,37116-0000,Private      ,16,33,49,
00793803,LINCOLN COLLEGE OF TECHNOLOGY - NASHVILL,TN,37206-3210,Proprietary  ,745,213,958,
00814500,NASHVILLE STATE COMMUNITY COLLEGE       ,TN,37209-4515,Public       ,"2,584","1,547","4,131",
00865500,GENESIS CAREER COLLEGE                  ,TN,38501-1959,Proprietary  ,43,79,122,
00885900,JOHN A GUPTON COLLEGE                   ,TN,37203-2934,Private      ,53,77,130,
00886300,WALTERS STATE COMMUNITY COLLEGE         ,TN,37813-6899,Public       ,"1,974",825,"2,799",
00946400,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-,TN,38478-4541,Public       ,241,108,349,
00956700,TENNESSEE SCHOOL OF BEAUTY              ,TN,37921-3303,Proprietary  ,202,137,339,
00971000,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY ,TN,37756-4149,Public       ,106,49,155,
00991200,VOLUNTEER STATE COMMUNITY COLLEGE       ,TN,37066-3188,Public       ,"2,585","1,131","3,716",
00991400,ROANE STATE COMMUNITY COLLEGE           ,TN,37748-8664,Public       ,"1,714",778,"2,492",
01032600,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY ,TN,37748-5849,Public       ,278,119,397,
01043900,SOUTHWEST TENNESSEE COMMUNITY COLLG     ,TN,38104-3322,Public       ,"2,750","1,983","4,733",
01046000,AMERICAN BAPTIST THEOLOGICAL SEMINA     ,TN,37207-4994,Private      ,14,24,38,
01052900,MEMPHIS THEOLOGICAL SEMINARY            ,TN,38104-0000,Private      ,26,50,76,
01070000,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-,TN,37757-2461,Public       ,153,71,224,
01155300,WM R MOORE COLLEGE OF TECHNOLOGY        ,TN,38104-0000,Private      ,235,97,332,
01216400,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY ,TN,38063-7359,Public       ,115,101,216,
01269300,PELLISSIPPI STATE COMMUNITY COLLEGE     ,TN,37933-0990,Public       ,"3,675","1,219","4,894",
02103500,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY ,TN,37129-3311,Public       ,759,290,"1,049",
02153100,PAUL MITCHELL THE SCHOOL - MURFREESBORO ,TN,37129-3382,Proprietary  ,166,134,300,
02157100,CONCORDE CAREER COLLEGE                 ,TN,38137-0000,Proprietary  ,394,840,"1,234",
02188300,PENTECOSTAL THEOLOGICAL SEMINARY        ,TN,37320-0000,Private      ,4,83,87,
02204200,"CHATTANOOGA COLLEGE - MEDICAL, DENTAL AN",TN,37411-0000,Proprietary  ,103,183,286,
02237900,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-,TN,38242-5023,Public       ,157,92,249,
02257400,ARNOLD'S BEAUTY SCHOOL                  ,TN,38358-0000,Proprietary  ,35,30,65,
02275000,JENNY LEA ACADEMY OF COSMETOLOGY        ,TN,37601-4626,Proprietary  ,58,58,116,
02275500,PAUL MITCHELL THE SCHOOL KNOXVILLE      ,TN,37919-2117,Proprietary  ,84,74,158,
02278700,MR WAYNES SCH OF UNISEX HAIR DESIGN     ,TN,38501-0000,Proprietary  ,8,14,22,
02306800,MILLER-MOTTE COLLEGE                    ,TN,37421-2569,Proprietary  ,197,"1,293","1,490",
02306831,PLATT COLLEGE-MMC- CHATT NORTH          ,TN,37406-1021,Proprietary  ,0,0,0,
02326200,BRIGHTWOOD COLLEGE                      ,TN,37217-1342,Proprietary  ,19,14,33,
02539800,QUEEN CITY COLLEGE                      ,TN,37042-0000,Proprietary  ,53,87,140,
02578200,NOSSI COLLEGE OF ART                    ,TN,37115-5138,Proprietary  ,232,68,300,
02595000,HAIR ACADEMY THE                        ,TN,37334-2909,Proprietary  ,17,17,34,
02614200,MILLER - MOTTE TECHNICAL COLLEGE        ,TN,37040-6023,Proprietary  ,32,41,73,
03001800,WELCH COLLEGE                           ,TN,37066-8460,Private      ,117,31,148,
03008800,BRILLARE BEAUTY INSTITUTE               ,TN,37312-3939,Private      ,50,56,106,
03061100,GENESIS CAREER COLLEGE                  ,TN,37087-2718,Proprietary  ,64,57,121,
03079100,NORTH CENTRAL INSTITUTE                 ,TN,37042-3116,Proprietary  ,29,28,57,
03253300,PAUL MITCHELL THE SCHOOL MEMPHIS        ,TN,38111-4067,Proprietary  ,125,107,232,
03355400,RICHMONT GRADUATE UNIVERSITY            ,TN,37404-0000,Private      ,12,55,67,
03440300,BAPTIST HEALTH SCIENCES UNIVERSITY      ,TN,38104-3104,Private      ,442,532,974,
03480303,FORTIS INSTITUTE - NASHVILLE            ,TN,37211-1536,Proprietary  ,84,232,316,
03513500,WILLIAMSON CHRISTIAN COLLEGE            ,TN,37067-8237,Private      ,18,14,32,
03830300,SAE INSTITUTE OF TECHNOLOGY             ,TN,37203-4310,Proprietary  ,106,169,275,
03840300,OMEGA GRADUATE SCHOOL                   ,TN,37321-6736,Private      ,2,5,7,
03841300,CAREER BEAUTY COLLEGE                   ,TN,38464-3634,Proprietary  ,19,20,39,
03982300,VISIBLE MUSIC COLLEGE                   ,TN,38103-2710,Private      ,74,54,128,
04124100,ELITE COLLEGE OF COSMETOLOGY            ,TN,38351-1431,Proprietary  ,19,19,38,
04142000,AUSTIN'S BEAUTY COLLEGE                 ,TN,37040-3107,Proprietary  ,61,46,107,
04157200,LOVE BEAUTY SCHOOL                      ,TN,37355-2950,Proprietary  ,17,18,35,
04165000,MERIDIAN INSTITUTE OF SURGICAL ASSISTING,TN,37218-0000,Proprietary  ,20,147,167,
04174600,NASHVILLE BARBER AND STYLE ACADEMY      ,TN,37115-0000,Proprietary  ,23,9,32,
04203600,FRANKLIN HAIR ACADEMY SCHOOL OF COSMETOL,TN,37064-2126,Proprietary  ,38,27,65,
04210200,MID-SOUTH CHRISTIAN COLLEGE             ,TN,38118-3151,Private      ,44,41,85,
04213800,SALON PROFESSIONAL ACADEMY (THE)        ,TN,37214-2163,Proprietary  ,62,33,95,
04215200,VIBE BARBER COLLEGE                     ,TN,38107-2538,Proprietary  ,54,61,115,
04223900,MIND BODY INSTITUTE                     ,TN,37115-2120,Proprietary  ,9,24,33,
04236400,SANDRA ACADEMY OF SALON SERVICES        ,TN,37825-7239,Proprietary  ,6,15,21,
04238600,GOULD'S ACADEMY                         ,TN,38119-5317,Proprietary  ,145,216,361,
04240700,IMAGE MAKER BEAUTY INSTITUTE            ,TN,37075-4488,Proprietary  ,35,20,55,
04244800,HUNTINGTON UNIVERSITY OF HEALTH SCIENCES,TN,37918-8230,Proprietary  ,38,57,95,
04246100,NASHVILLE FILM INSTITUTE                ,TN,37210-4225,Proprietary  ,97,41,138,
04246300,EDUMED PARTNERS                         ,TN,37072-2329,Proprietary  ,9,9,18,
04246500,MASSAGE INSTITUTE OF MEMPHIS (THE)      ,TN,38104-4138,Proprietary  ,34,56,90,
04253100,ALLIED HEALTH CAREERS INSTITUTE         ,TN,37130-5996,Proprietary  ,55,74,129,
04258900,MASTER'S BARBER & STYLING COLLEGE       ,TN,37138-4676,Proprietary  ,18,10,28,
04281000,HEALTH-TECH INSTITUTE OF MEMPHIS        ,TN,38126-2207,Proprietary  ,0,0,0,
04281800,SHEAR PERFECTION ACADEMY OF COSMETOLOGY ,TN,37211-6422,Proprietary  ,73,46,119,
04294200,ACADEMY OF ALLIED HEALTH CAREERS        ,TN,37411-5336,Proprietary  ,37,74,111,
00149916,ALTIERUS CAREER COLLEGE - BISSONNET     ,TX,77036-8014,Private      ,168,281,449,
00353700,ABILENE CHRISTIAN UNIVERSITY            ,TX,79699-3701,Private      ,"1,541",852,"2,393",
00353900,ALVIN COMMUNITY COLLEGE                 ,TX,77511-4807,Public       ,641,608,"1,249",
00354000,AMARILLO COLLEGE                        ,TX,79109-2446,Public       ,"1,252","1,214","2,466",
00354100,ANGELO STATE UNIVERSITY                 ,TX,76909-5069,Public       ,"1,929",806,"2,735",
00354300,AUSTIN COLLEGE                          ,TX,75090-4440,Private      ,757,97,854,
00354400,AUSTIN PRESBYTERIAN THEOLOGICAL SEM     ,TX,78705-5711,Private      ,10,16,26,
00354500,BAYLOR UNIVERSITY                       ,TX,76798-0011,Private      ,"8,716","2,759","11,475",
00354600,COASTAL BEND COLLEGE                    ,TX,78102-2197,Public       ,409,457,866,
00354900,BLINN COLLEGE                           ,TX,77833-4098,Public       ,"3,807","1,077","4,884",
00355300,CISCO JUNIOR COLLEGE                    ,TX,76437-9803,Public       ,449,400,849,
00355400,CLARENDON COLLEGE                       ,TX,79226-0000,Public       ,159,90,249,
00355600,COMMONWEALTH INST OF FUNERAL SVC        ,TX,77090-5918,Private      ,45,215,260,
00355700,CONCORDIA UNIVERSITY TEXAS              ,TX,78726-4141,Private      ,607,481,"1,088",
00355800,NORTH CENTRAL TEXAS COLLEGE             ,TX,76240-4699,Public       ,853,796,"1,649",
00356000,DALLAS BAPTIST UNIVERSITY               ,TX,75211-9299,Private      ,"1,736",674,"2,410",
00356200,DALLAS THEOLOGICAL SEM                  ,TX,75204-0000,Private      ,26,289,315,
00356300,DEL MAR COLLEGE                         ,TX,78404-3897,Public       ,"1,630","1,488","3,118",
00356400,EAST TEXAS BAPTIST UNIVERSITY           ,TX,75670-1498,Private      ,469,117,586,
00356500,TEXAS A&M UNIVERSITY - COMMERCE         ,TX,75429-3011,Public       ,"2,677","1,886","4,563",
00356600,EPISCOPAL THEOLOGICAL SEMINARY OF THE SO,TX,78705-3128,Private      ,4,36,40,
00356800,FRANK PHILLIPS COLLEGE                  ,TX,79008-0000,Public       ,193,96,289,
00357000,GRAYSON  COLLEGE                        ,TX,75020-8299,Public       ,453,508,961,
00357100,HARDIN-SIMMONS UNIVERSITY               ,TX,79698-6050,Private      ,619,275,894,
00357200,TRINITY VALLEY COMMUNITY COLLEGE        ,TX,75751-2734,Public       ,572,668,"1,240",
00357300,HILL COLLEGE                            ,TX,76645-2711,Public       ,468,403,871,
00357400,HOWARD COUNTY JUNIOR COLLEGE DISTRICT   ,TX,79720-0213,Public       ,349,390,739,
00357500,HOWARD PAYNE UNIVERSITY                 ,TX,76801-2715,Private      ,325,64,389,
00357600,HOUSTON BAPTIST UNIVERSITY              ,TX,77074-3298,Private      ,"2,178","1,134","3,312",
00357700,HUSTON - TILLOTSON UNIVERSITY           ,TX,78702-2795,Private      ,407,199,606,
00357800,UNIVERSITY OF THE INCARNATE WORD        ,TX,78209-6398,Private      ,"2,613","1,885","4,498",
00357900,JACKSONVILLE COLLEGE                    ,TX,75766-4759,Private      ,82,25,107,
00358000,KILGORE COLLEGE                         ,TX,75662-3299,Public       ,867,793,"1,660",
00358100,LAMAR UNIVERSITY-BEAUMONT               ,TX,77710-0042,Public       ,"2,358","2,821","5,179",
00358200,LAREDO COLLEGE                          ,TX,78040-4395,Public       ,"1,368",555,"1,923",
00358300,LEE COLLEGE                             ,TX,77520-4796,Public       ,687,824,"1,511",
00358400,LETOURNEAU UNIVERSITY                   ,TX,75607-0000,Private      ,449,336,785,
00358600,LUBBOCK CHRISTIAN UNIVERSITY            ,TX,79407-2099,Private      ,459,242,701,
00358800,UNIVERSITY OF MARY HARDIN-BAYLOR        ,TX,76513-2599,Private      ,"1,587",404,"1,991",
00359000,MCLENNAN COMMUNITY COLLEGE              ,TX,76708-1498,Public       ,911,"1,058","1,969",
00359100,MCMURRY UNIVERSITY                      ,TX,79697-0001,Private      ,428,148,576,
00359200,MIDWESTERN STATE UNIVERSITY             ,TX,76308-2099,Public       ,"1,794",630,"2,424",
00359300,NAVARRO COLLEGE                         ,TX,75110-4818,Public       ,"1,056",730,"1,786",
00359400,UNIVERSITY OF NORTH TEXAS               ,TX,76203-5017,Public       ,"11,406","4,719","16,125",
00359500,OBLATE SCHOOL OF THEOLOGY               ,TX,78216-0000,Private      ,5,19,24,
00359600,ODESSA COLLEGE                          ,TX,79764-7127,Public       ,820,718,"1,538",
00359800,OUR LADY OF THE LAKE UNIVERSITY         ,TX,78207-4689,Private      ,"1,031",722,"1,753",
00359900,UNIVERSITY OF TEXAS RIO GRANDE VALLEY   ,TX,78539-2999,Public       ,"7,524","4,272","11,796",
00360000,PANOLA COLLEGE                          ,TX,75633-2397,Public       ,336,366,702,
00360100,PARIS JUNIOR COLLEGE                    ,TX,75460-6298,Public       ,360,408,768,
00360200,PAUL QUINN COLLEGE                      ,TX,75241-4398,Private      ,480,"1,134","1,614",
00360300,RANGER COLLEGE                          ,TX,76470-3298,Public       ,237,135,372,
00360400,RICE UNIVERSITY                         ,TX,77251-1892,Private      ,"4,483","1,286","5,769",
00360600,SAM HOUSTON STATE UNIVERSITY            ,TX,77340-0000,Public       ,"6,728","2,735","9,463",
00360800,ST PHILLIPS COLLEGE                     ,TX,78203-2098,Public       ,"2,117","2,000","4,117",
00360900,SAN JACINTO CLG-CENTRAL-NORTH-SOUTH     ,TX,77501-0000,Public       ,"4,683","2,992","7,675",
00361000,SCHREINER UNIVERSITY                    ,TX,78028-5697,Private      ,448,79,527,
00361100,SOUTH PLAINS COLLEGE                    ,TX,79336-6504,Public       ,"1,242","1,017","2,259",
00361200,UNIV OF HOUSTON-DOWNTOWN                ,TX,77002-1001,Public       ,"4,969","4,074","9,043",
00361300,SOUTHERN METHODIST UNIVERSITY           ,TX,75275-0181,Private      ,"3,221","1,652","4,873",
00361400,SOUTHWEST TEXAS JR COLLEGE              ,TX,78801-6221,Public       ,579,430,"1,009",
00361500,TEXAS STATE UNIVERSITY                  ,TX,78666-4602,Public       ,"12,382","3,351","15,733",
00361600,SOUTHWESTERN ASSEMBLIES OF GOD UNIV     ,TX,75165-2397,Private      ,418,204,622,
00361800,SOUTHWESTERN CHRISTIAN COLLEGE          ,TX,75160-3400,Private      ,34,24,58,
00361900,SOUTHWESTERN ADVENTIST UNIVERSITY       ,TX,76059-1922,Private      ,208,46,254,
00362000,SOUTHWESTERN UNIVERSITY                 ,TX,78626-6111,Private      ,797,94,891,
00362100,ST. EDWARD'S UNIVERSITY                 ,TX,78704-0000,Private      ,"1,636",686,"2,322",
00362300,ST. MARY'S UNIVERSITY                   ,TX,78228-8500,Private      ,"1,466","1,058","2,524",
00362400,STEPHEN F AUSTIN STATE UNIVERSITY       ,TX,75962-0001,Public       ,"3,751","1,233","4,984",
00362500,SUL ROSS STATE UNIVERSITY               ,TX,79832-0113,Public       ,428,248,676,
00362600,TARRANT COUNTY COLLEGE                  ,TX,76102-6599,Public       ,"5,290","5,392","10,682",
00362700,TEMPLE COLLEGE                          ,TX,76504-7435,Public       ,677,813,"1,490",
00362800,TEXARKANA COLLEGE                       ,TX,75599-0001,Public       ,277,441,718,
00363000,PRAIRIE VIEW A&M UNIVERSITY             ,TX,77446-2967,Public       ,"5,143","1,342","6,485",
00363100,TARLETON STATE UNIVERSITY               ,TX,76402-0000,Public       ,"3,495","1,764","5,259",
00363200,TEXAS A&M UNIVERSITY                    ,TX,77843-1246,Public       ,"20,399","5,516","25,915",
00363400,TEXAS STATE TECHNICAL CLG AT WACO       ,TX,76705-1695,Public       ,"2,508","1,433","3,941",
00363500,TEXAS CHIROPRACTIC COLLEGE              ,TX,77505-1699,Private      ,20,101,121,
00363600,TEXAS CHRISTIAN UNIVERSITY              ,TX,76129-0001,Private      ,"4,669","1,369","6,038",
00363700,JARVIS CHRISTIAN COLLEGE                ,TX,75765-1470,Private      ,156,94,250,
00363800,TEXAS COLLEGE                           ,TX,75702-4500,Private      ,257,153,410,
00363900,TEXAS A&M UNIVERSITY-KINGSVILLE         ,TX,78363-8203,Public       ,"2,090",641,"2,731",
00364100,TEXAS LUTHERAN UNIVERSITY               ,TX,78155-5999,Private      ,710,146,856,
00364200,TEXAS SOUTHERN UNIVERSITY               ,TX,77004-4598,Public       ,"5,650","2,883","8,533",
00364400,TEXAS TECH UNIVERSITY                   ,TX,79409-2011,Public       ,"12,434","3,538","15,972",
00364500,TEXAS WESLEYAN UNIVERSITY               ,TX,76105-1536,Private      ,953,766,"1,719",
00364600,TEXAS WOMAN'S UNIVERSITY                ,TX,76204-5587,Public       ,"3,383","3,563","6,946",
00364700,TRINITY UNIVERSITY                      ,TX,78212-7200,Private      ,"1,309",223,"1,532",
00364800,TYLER JUNIOR COLLEGE                    ,TX,75701-3436,Public       ,"2,359","1,540","3,899",
00365100,UNIVERSITY OF DALLAS                    ,TX,75062-4799,Private      ,"1,323",417,"1,740",
00365200,UNIVERSITY OF HOUSTON                   ,TX,77204-2010,Public       ,"15,032","7,858","22,890",
00365400,UNIVERSITY OF ST THOMAS                 ,TX,77006-4626,Private      ,788,591,"1,379",
00365600,UNIVERSITY OF TEXAS-ARLINGTON           ,TX,76013-9800,Public       ,"9,206","7,530","16,736",
00365800,UNIVERSITY OF TEXAS-AUSTIN              ,TX,78713-7758,Public       ,"16,398","6,644","23,042",
00365900,UT HEALTH CENTER-SAN ANTONIO            ,TX,78229-3900,Public       ,524,"1,514","2,038",
00366100,UNIVERSITY OF TEXAS-EL PASO             ,TX,79968-0629,Public       ,"5,740","3,249","8,989",
00366200,VICTORIA COLLEGE                        ,TX,77901-4494,Public       ,460,415,875,
00366300,WAYLAND BAPTIST UNIVERSITY              ,TX,79072-6998,Private      ,301,705,"1,006",
00366400,WEATHERFORD COLLEGE                     ,TX,76086-5699,Public       ,802,651,"1,453",
00366500,WEST TEXAS A&M UNIVERSITY               ,TX,79016-0000,Public       ,"1,827","1,092","2,919",
00366800,WHARTON COUNTY JR COLLEGE               ,TX,77488-3298,Public       ,822,481,"1,303",
00366900,WILEY COLLEGE                           ,TX,75670-5199,Private      ,228,104,332,
00400300,CENTRAL TEXAS COLLEGE                   ,TX,76540-4199,Public       ,855,"2,422","3,277",
00445300,DALLAS COLLEGE - EL CENTRO              ,TX,75202-3604,Public       ,"8,177","5,701","13,878",
00494900,BAYLOR COLLEGE OF MEDICINE              ,TX,77030-0000,Private      ,686,901,"1,587",
00495100,UNIV OF TEXAS HEALTH SCIENCE CENTER     ,TX,77225-0000,Public       ,464,"1,480","1,944",
00495200,UNIV OF TEXAS MEDICAL BRANCH            ,TX,77550-0000,Public       ,284,"1,221","1,505",
00497200,GALVESTON COLLEGE                       ,TX,77550-7447,Public       ,391,353,744,
00497700,SOUTH TEXAS COLLEGE OF LAW HOUSTON      ,TX,77002-0000,Private      ,101,681,782,
00660600,BAPTIST HS SCHOOL OF HEALTH PROFESSIONS ,TX,78229-3234,Proprietary  ,141,440,581,
00661200,COVENANT SCH OF NSG & ALLIED HEALTH     ,TX,79407-0120,Private      ,68,131,199,
00666100,ANGELINA COLLEGE                        ,TX,75902-1768,Public       ,612,604,"1,216",
00694100,DALLAS CHRISTIAN COLLEGE                ,TX,75234-7229,Private      ,264,129,393,
00709600,COLLEGE OF THE MAINLAND                 ,TX,77591-0000,Public       ,534,638,"1,172",
00728700,BRAZOSPORT COLLEGE                      ,TX,77566-3199,Public       ,337,495,832,
00793804,LINCOLN COLLEGE OF TECHNOLOGY - GRAND PR,TX,75052-7605,Proprietary  ,534,273,807,
00849800,WILLIAM EDGE INSTITUTE                  ,TX,78130-2773,Proprietary  ,11,15,26,
00887807,MIAMI INTERNATIONAL UNIVERSITY OF ART & ,TX,75231-5993,Proprietary  ,108,86,194,
00916300,SAN ANTONIO COLLEGE                     ,TX,78212-4299,Public       ,"3,868","3,814","7,682",
00946600,BRIGHTWOOD COLLEGE                      ,TX,78216-6255,Proprietary  ,13,17,30,
00954900,WESTERN TEXAS COLLEGE                   ,TX,79549-9501,Public       ,156,49,205,
00965100,TEXAS A&M INTERNATIONAL UNIVERSITY      ,TX,78041-1900,Public       ,"1,920",938,"2,858",
00974100,UNIVERSITY OF TEXAS AT DALLAS           ,TX,75080-1407,Public       ,"7,320","2,559","9,879",
00976800,UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE,TX,76107-2699,Public       ,291,922,"1,213",
00979700,MIDLAND COLLEGE                         ,TX,79705-6397,Public       ,533,551,"1,084",
00993000,UNIVERSITY OF TEXAS-PERMIAN BASIN       ,TX,79762-0001,Public       ,999,"1,021","2,020",
01001900,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL,TX,75390-9096,Public       ,397,924,"1,321",
01006000,VERNON COLLEGE                          ,TX,76384-4092,Public       ,325,366,691,
01011500,UNIVERSITY OF TEXAS-SAN ANTONIO         ,TX,78249-0600,Public       ,"12,660","4,898","17,558",
01013000,WADE COLLEGE                            ,TX,75207-3199,Proprietary  ,122,98,220,
01038700,EL PASO COMMUNITY COLLEGE               ,TX,79998-0000,Public       ,"4,211","2,363","6,574",
01050900,HALLMARK UNIVERSITY                     ,TX,78230-1736,Private      ,146,311,457,
01063300,HOUSTON COMMUNITY COLLEGE               ,TX,77002-0000,Public       ,"7,976","9,551","17,527",
01067400,TEXAS TECH U HEALTH SCIENCES CENTER     ,TX,79430-0000,Public       ,708,"1,745","2,453",
01076100,DALLAS INSTITUTE OF FUNERAL SERVICE     ,TX,75227-4314,Private      ,103,231,334,
01114500,LONE STAR COLLEGE SYSTEM                ,TX,77073-3499,Public       ,"8,005","7,186","15,191",
01116100,TEXAS A&M UNIV CORPUS CHRISTI           ,TX,78412-5599,Public       ,"3,478","1,609","5,087",
01116300,UNIVERSITY OF TEXAS AT TYLER            ,TX,75799-6699,Public       ,"2,018","1,540","3,558",
01171100,UNIVERSITY OF HOUSTON-CLEAR LAKE        ,TX,77058-1002,Public       ,"1,724","1,950","3,674",
01201500,AUSTIN COMMUNITY COLLEGE                ,TX,78752-4390,Public       ,"3,807","3,405","7,212",
01202000,VICTORIA BEAUTY COLLEGE                 ,TX,77901-6233,Proprietary  ,13,27,40,
01226800,BALDWIN BEAUTY SCHOOLS                  ,TX,78704-4785,Proprietary  ,61,101,162,
01229700,LAREDO BEAUTY COLLEGE                   ,TX,78040-1051,Proprietary  ,61,47,108,
01248300,COSMETOLOGY CAREER CENTER-A PAUL MITCHEL,TX,75006-2567,Proprietary  ,208,268,476,
01248800,INTERNATIONAL BEAUTY COLLEGE NO 3       ,TX,75040-0000,Proprietary  ,38,38,76,
01293000,CHARLES & SUE'S SCH OF HAIR DESIGN      ,TX,77801-0000,Proprietary  ,24,22,46,
01301600,OGLE SCHOOL HAIR SKIN NAILS             ,TX,76013-7400,Proprietary  ,321,492,813,
01303915,SOUTH UNIVERSITY - AUSTIN               ,TX,78681-9921,Proprietary  ,64,241,305,
01323100,UNIVERSITY OF HOUSTON-VICTORIA          ,TX,77901-5731,Public       ,770,924,"1,694",
02058600,BK COSMO COLLEGE OF COSMETOLOGY         ,TX,78028-4288,Proprietary  ,17,16,33,
02081400,ARLINGTON BAPTIST UNIVERSITY            ,TX,76012-0000,Private      ,179,82,261,
02098300,WESTERN TECHNICAL COLLEGE               ,TX,79927-2105,Proprietary  ,532,554,"1,086",
02113610,AMERICAN INTERCONTINENTAL UNIV - HOUSTON,TX,77042-4516,Proprietary  ,80,383,463,
02117100,ART INSTITUTE OF HOUSTON                ,TX,77027-7311,Proprietary  ,724,491,"1,215",
02128302,INSTITUTE FOR BUSINESS & TECHNOLOGY - LA,TX,78230-2520,Proprietary  ,91,156,247,
02144800,VET TECH INSTITUTE OF HOUSTON           ,TX,77027-9881,Proprietary  ,261,117,378,
02176100,PIPO ACADEMY OF HAIR DESIGN             ,TX,79903-0000,Proprietary  ,40,18,58,
02218300,SOUTHWEST SCHOOL OF BUSINESS & TECHNICAL,TX,78221-1038,Proprietary  ,60,70,130,
02224600,TRI-STATE COSMETOLOGY INSTITUTE         ,TX,77935-4904,Proprietary  ,98,95,193,
02230500,OGLE SCHOOL HAIR SKIN NAILS             ,TX,76132-3638,Proprietary  ,315,557,872,
02230600,OGLE SCHOOL HAIR SKIN NAILS             ,TX,76053-4650,Proprietary  ,171,453,624,
02239100,CENTRAL TEXAS BEAUTY COLLEGE #2         ,TX,78664-4204,Proprietary  ,57,85,142,
02259400,AMBERTON UNIVERSITY                     ,TX,75041-0000,Private      ,64,182,246,
02261300,ALTIERUS CAREER COLLEGE                 ,TX,78213-3841,Private      ,47,34,81,
02267100,EXPOSITO SCHOOL OF HAIR DESIGN          ,TX,79109-0000,Proprietary  ,21,12,33,
02285900,UCAS UNIV OF COSMETOLOGY ARTS & SCIENCE ,TX,78504-0000,Proprietary  ,59,38,97,
02305300,PARKER UNIVERSITY                       ,TX,75229-5609,Private      ,166,629,795,
02305813,FLORIDA CAREER COLLEGE - HOUSTON        ,TX,77090-1111,Proprietary  ,102,511,613,
02306700,FORT WORTH BEAUTY SCHOOL                ,TX,76048-7601,Proprietary  ,30,37,67,
02306808,MILLER-MOTTE COLLEGE - STVT - SAN ANTONI,TX,78214-2858,Proprietary  ,49,141,190,
02306809,MILLER-MOTTE COLLEGE - STVT - MCALLEN   ,TX,78503-5443,Proprietary  ,79,74,153,
02306810,MILLER-MOTTE COLLEGE - STVT - CORPUS CHR,TX,78416-1141,Proprietary  ,48,105,153,
02306812,MILLER-MOTTE COLLEGE - EDGE TECH ACADEMY,TX,76010-8121,Proprietary  ,29,44,73,
02312200,BRIGHTWOOD COLLEGE                      ,TX,77073-6032,Proprietary  ,39,37,76,
02312202,BRIGHTWOOD COLLEGE - FRIENDSWOOD        ,TX,77546-8938,Proprietary  ,6,1,7,
02315400,NORTHEAST TEXAS COMMUNITY COLLEGE       ,TX,75456-0000,Public       ,347,359,706,
02318200,"KD STUDIO, ACTOR'S CONSERVATORY         ",TX,75207-2111,Proprietary  ,68,39,107,
02320200,HOUSTON GRADUATE SCHOOL OF THEOLOGY     ,TX,77035-3602,Private      ,32,53,85,
02326000,UCAS UNIV OF COSMETOLOGY ARTS & SCIENCE ,TX,78217-0000,Proprietary  ,36,31,67,
02331200,BAPTIST MISSIONARY ASSN THEOL SEM       ,TX,75766-0000,Private      ,1,10,11,
02331300,INTERACTIVE COLLEGE OF TECHNOLOGY       ,TX,77502-1201,Proprietary  ,20,30,50,
02331301,INTERACTIVE COLG OF TECHNOLOGY HOUSTON  ,TX,77063-3751,Proprietary  ,48,144,192,
02331304,INTERACTIVE COLLEGE OF TECHNOLOGY NORTH ,TX,77060-0000,Proprietary  ,52,49,101,
02341300,PALO ALTO COLLEGE                       ,TX,78224-0000,Public       ,"2,202","1,535","3,737",
02348500,LAMAR STATE COLLEGE-PORT ARTHUR         ,TX,77640-0000,Public       ,212,365,577,
02357700,PAUL MITCHELL THE SCHOOL HOUSTON        ,TX,77043-3412,Proprietary  ,187,291,478,
02358200,LAMAR STATE COLLEGE-ORANGE              ,TX,77630-0000,Public       ,231,369,600,
02361400,COLLIN COUNTY COMMUNITY COLLEGE DISTRICT,TX,75069-0000,Public       ,"3,122","2,337","5,459",
02362000,UNIVERSAL TECHNICAL INSTITUTE           ,TX,77073-0000,Proprietary  ,"2,489",845,"3,334",
02521200,ARLINGTON CAREER INSTITUTE              ,TX,75050-0000,Proprietary  ,98,293,391,
02521800,SEGUIN BEAUTY SCHOOL                    ,TX,78155-0000,Proprietary  ,19,20,39,
02527500,HOUSTON TRAINING SCHOOLS                ,TX,77029-0000,Proprietary  ,133,188,321,
02530700,SEBRING CAREER SCHOOLS                  ,TX,77083-1510,Proprietary  ,16,20,36,
02548800,SOUTH TEXAS VO-TECH INSTITUTE           ,TX,78599-4953,Proprietary  ,114,90,204,
02548802,SOUTH TEXAS VOCATIONAL TECHNICAL INSTITU,TX,78521-1563,Proprietary  ,136,88,224,
