OPE ID,School,State,Zip Code,School Type,Dependent Students,Independent Students,Quarterly Total,nan
00290600,APPALACHIAN STATE UNIVERSITY            ,NC,28608-2059,Public       ,"21,302","1,623","22,925",
00290700,UNIVERSITY OF NC ASHEVILLE              ,NC,28804-3299,Public       ,"3,900",349,"4,249",
00290800,BARTON COLLEGE                          ,NC,27893-3104,Private      ,"1,018",130,"1,148",
00291000,BELMONT ABBEY COLLEGE                   ,NC,28012-1802,Private      ,"1,235",124,"1,359",
00291100,BENNETT COLLEGE                         ,NC,27401-3239,Private      ,244,85,329,
00291200,BREVARD COLLEGE                         ,NC,28712-3306,Private      ,804,62,866,
00291300,CAMPBELL UNIVERSITY                     ,NC,27506-0036,Private      ,"2,728",977,"3,705",
00291400,CATAWBA COLLEGE                         ,NC,28144-2488,Private      ,"1,013",135,"1,148",
00291500,CENTRAL PIEDMONT COMMUNITY COLLEGE      ,NC,28204-2297,Public       ,"3,364","2,262","5,626",
00291600,CHOWAN UNIVERSITY                       ,NC,27855-1850,Private      ,539,78,617,
00291700,COLLEGE OF THE ALBEMARLE                ,NC,27909-2327,Public       ,212,159,371,
00291800,DAVIDSON COLLEGE                        ,NC,28035-7157,Private      ,"3,380",110,"3,490",
00291900,DAVIDSON-DAVIE COMMUNITY COLLEGE        ,NC,27293-0000,Public       ,404,437,841,
00292000,DUKE UNIVERSITY                         ,NC,27708-0397,Private      ,"25,821","3,016","28,837",
00292300,EAST CAROLINA UNIVERSITY                ,NC,27858-1818,Public       ,"18,867","2,820","21,687",
00292600,ELIZABETH CITY STATE UNIVERSITY         ,NC,27909-7806,Public       ,"2,020",361,"2,381",
00292700,ELON UNIVERSITY                         ,NC,27244-2010,Private      ,"10,517",577,"11,094",
00292800,FAYETTEVILLE STATE UNIVERSITY           ,NC,28301-4298,Public       ,"3,916","1,943","5,859",
00292900,GARDNER-WEBB UNIVERSITY                 ,NC,28017-0000,Private      ,"1,821",431,"2,252",
00293000,GREENSBORO COLLEGE                      ,NC,27401-1875,Private      ,893,182,"1,075",
00293100,GUILFORD COLLEGE                        ,NC,27410-4171,Private      ,"1,360",234,"1,594",
00293300,HIGH POINT UNIVERSITY                   ,NC,27268-2726,Private      ,"7,778",466,"8,244",
00293400,ISOTHERMAL COMMUNITY COLLEGE            ,NC,28160-0804,Public       ,160,159,319,
00293600,JOHNSON C SMITH UNIVERSITY              ,NC,28216-5398,Private      ,"1,211",292,"1,503",
00293700,KING'S COLLEGE                          ,NC,28204-2435,Proprietary  ,35,47,82,
00293900,LEES MCRAE COLLEGE                      ,NC,28604-0000,Private      ,961,89,"1,050",
00294000,LENOIR COMMUNITY COLLEGE                ,NC,28502-0188,Public       ,326,276,602,
00294100,LENOIR-RHYNE UNIVERSITY                 ,NC,28603-0000,Private      ,"2,035",266,"2,301",
00294200,LIVINGSTONE COLLEGE                     ,NC,28144-5298,Private      ,581,118,699,
00294300,LOUISBURG COLLEGE                       ,NC,27549-2398,Private      ,178,31,209,
00294400,MARS HILL UNIVERSITY                    ,NC,28754-0000,Private      ,773,74,847,
00294500,MEREDITH COLLEGE                        ,NC,27607-5298,Private      ,"1,416",180,"1,596",
00294600,METHODIST UNIVERSITY                    ,NC,28311-1420,Private      ,886,351,"1,237",
00294700,MITCHELL COMMUNITY COLLEGE              ,NC,28677-5264,Public       ,290,207,497,
00294800,MONTREAT COLLEGE                        ,NC,28757-1267,Private      ,588,55,643,
00294900,UNIVERSITY OF MOUNT OLIVE               ,NC,28365-1299,Private      ,869,261,"1,130",
00295000,NORTH CAROLINA CENTRAL UNIVERSITY       ,NC,27707-3198,Public       ,"8,199","2,267","10,466",
00295100,NORTH CAROLINA WESLEYAN COLLEGE         ,NC,27804-8699,Private      ,530,199,729,
00295300,WILLIAM PEACE UNIVERSITY                ,NC,27604-1194,Private      ,639,97,736,
00295400,UNIV OF NORTH CAROLINA AT PEMBROKE      ,NC,28372-1510,Public       ,"3,269","1,087","4,356",
00295500,PFEIFFER UNIVERSITY                     ,NC,28109-0000,Private      ,608,195,803,
00295600,CAROLINA UNIVERSITY                     ,NC,27101-5025,Private      ,224,95,319,
00295700,QUEENS UNIVERSITY OF CHARLOTTE          ,NC,28274-0001,Private      ,"1,987",278,"2,265",
00295800,ROCKINGHAM COMMUNITY COLLEGE            ,NC,27375-0000,Public       ,195,212,407,
00296000,SALEM COLLEGE                           ,NC,27108-0000,Private      ,453,94,547,
00296100,SANDHILLS COMMUNITY COLLEGE             ,NC,28374-8283,Public       ,370,308,678,
00296200,SHAW UNIVERSITY                         ,NC,27601-2393,Private      ,846,216,"1,062",
00296300,SOUTHEASTERN BAPTIST THEOLOGICAL SEMINAR,NC,27587-1889,Private      ,79,77,156,
00296400,SOUTHEASTERN COMMUNITY COLLEGE          ,NC,28472-5422,Public       ,157,171,328,
00296800,ST AUGUSTINES COLLEGE                   ,NC,27610-2298,Private      ,679,158,837,
00297000,SURRY COMMUNITY COLLEGE                 ,NC,27017-0304,Public       ,294,184,478,
00297200,NORTH CAROLINA STATE UNIV-RALEIGH       ,NC,27695-7001,Public       ,"36,244","3,552","39,796",
00297300,GASTON COLLEGE                          ,NC,28034-1499,Public       ,632,484,"1,116",
00297400,UNIVERSITY OF N C-CHAPEL HILL           ,NC,27514-0000,Public       ,"44,825","4,577","49,402",
00297500,UNIVERSITY OF NC AT CHARLOTTE           ,NC,28223-0001,Public       ,"23,921","3,853","27,774",
00297600,UNIVERSITY OF N C - GREENSBORO          ,NC,27412-0001,Public       ,"14,002","3,153","17,155",
00297800,WAKE FOREST UNIV - UNDERGRADUATE        ,NC,27109-7246,Private      ,"9,651",174,"9,825",
00297801,WAKE FOREST UNIV - SCH OF MEDICINE      ,NC,27157-1090,Private      ,225,436,661,
00297802,WAKE FOREST UNIVERSITY CHARLOTTE CENTER ,NC,28202-2191,Private      ,266,99,365,
00297803,WAKE FOREST GRAD SCHOOLS OF BUSINESS    ,NC,27109-7659,Private      ,114,85,199,
00297805,WAKE FOREST UNIV - SCH OF LAW           ,NC,27109-7206,Private      ,49,299,348,
00297806,WAKE FOREST UNIV - GRAD A&S/DIVINITY    ,NC,27109-7246,Private      ,47,196,243,
00297900,WARREN WILSON COLLEGE                   ,NC,28815-0000,Private      ,692,85,777,
00298000,WAYNE COMMUNITY COLLEGE                 ,NC,27533-0000,Public       ,360,295,655,
00298100,WESTERN CAROLINA UNIVERSITY             ,NC,28723-9731,Public       ,"10,592","2,145","12,737",
00298200,WESTERN PIEDMONT COMMUNITY COLLEGE      ,NC,28655-4504,Public       ,188,191,379,
00298300,WILKES COMMUNITY COLLEGE                ,NC,28697-2100,Public       ,355,157,512,
00298400,UNIVERSITY OF N C-WILMINGTON            ,NC,28403-3297,Public       ,"16,569","1,859","18,428",
00298500,WINGATE UNIVERSITY                      ,NC,28174-0159,Private      ,"3,706",459,"4,165",
00298600,WINSTON-SALEM STATE UNIVERSITY          ,NC,27102-0000,Public       ,"6,092",953,"7,045",
00398100,UNC SCHOOL OF THE ARTS                  ,NC,27127-2188,Public       ,"1,610",129,"1,739",
00403300,ASHEVILLE BUNCOMBE TECH CMTY CLG        ,NC,28801-4897,Public       ,626,522,"1,148",
00406200,PITT COMMUNITY COLLEGE                  ,NC,28590-0000,Public       ,"1,037",961,"1,998",
00483500,CALDWELL COMMUNITY CLG & TECH INST      ,NC,28638-2626,Public       ,501,369,870,
00483800,GUILFORD TECHNICAL COMMUNITY CLG        ,NC,27282-0309,Public       ,"1,558","1,433","2,991",
00484400,WAKE TECHNICAL COMMUNITY COLLEGE        ,NC,27603-5696,Public       ,"3,584","2,763","6,347",
00484500,WILSON COMMUNITY COLLEGE                ,NC,27893-3310,Public       ,150,254,404,
00493805,"SOUTH COLLEGE - ASHEVILLE, NC           ",NC,28803-0000,Proprietary  ,41,94,135,
00531600,COASTAL CAROLINA COMMUNITY COLLEGE      ,NC,28546-6816,Public       ,557,484,"1,041",
00531700,FORSYTH TECHNICAL COMMUNITY COLLEGE     ,NC,27103-5197,Public       ,"1,206","1,223","2,429",
00531800,CATAWBA VALLEY COMMUNITY COLLEGE        ,NC,28602-8302,Public       ,677,435,"1,112",
00532000,CAPE FEAR COMMUNITY COLLEGE             ,NC,28401-3910,Public       ,"1,247",693,"1,940",
00544700,RANDOLPH COMMUNITY COLLEGE              ,NC,27204-1009,Public       ,419,285,704,
00544800,DURHAM TECHNICAL CMNTY COLLEGE          ,NC,27703-5023,Public       ,674,769,"1,443",
00544900,CENTRAL CAROLINA COMMUNITY COLLEGE      ,NC,27330-9000,Public       ,667,529,"1,196",
00546300,ALAMANCE COMMUNITY COLLEGE              ,NC,27253-0000,Public       ,513,396,909,
00546400,RICHMOND COMMUNITY COLLEGE              ,NC,28345-4522,Public       ,145,259,404,
00575400,ROWAN-CABARRUS COMMUNITY COLLEGE        ,NC,28146-8357,Public       ,627,505,"1,132",
00647700,CABARRUS COLLEGE OF HEALTH SCIENCES     ,NC,28025-0000,Private      ,190,209,399,
00648300,WATTS COLLEGE OF NURSING                ,NC,27704-0000,Private      ,40,48,88,
00679900,CRAVEN COMMUNITY COLLEGE                ,NC,28562-0000,Public       ,202,302,504,
00703100,PAMLICO COMMUNITY COLLEGE               ,NC,28529-0000,Public       ,27,27,54,
00764000,FAYETTEVILLE TECHNICAL CMTY COLLEGE     ,NC,28303-0236,Public       ,913,"1,751","2,664",
00768700,JAMES SPRUNT COMMUNITY COLLEGE          ,NC,28349-0398,Public       ,132,131,263,
00789200,SAMPSON COMMUNITY COLLEGE               ,NC,28328-0000,Public       ,158,168,326,
00798500,SOUTH PIEDMONT COMMUNITY COLLEGE        ,NC,28135-9703,Public       ,347,253,600,
00798600,HALIFAX COMMUNITY COLLEGE               ,NC,27890-0089,Public       ,88,118,206,
00798700,BLADEN COMMUNITY COLLEGE                ,NC,28332-0266,Public       ,87,160,247,
00798800,MARTIN COMMUNITY COLLEGE                ,NC,27892-8307,Public       ,38,60,98,
00808100,CARTERET COMMUNITY COLLEGE              ,NC,28557-2989,Public       ,181,164,345,
00808200,CLEVELAND COMMUNITY COLLEGE             ,NC,28150-0000,Public       ,236,268,504,
00808300,HAYWOOD COMMUNITY COLLEGE               ,NC,28721-0000,Public       ,135,160,295,
00808500,MCDOWELL TECHNICAL COMMUNITY CLG        ,NC,28752-8728,Public       ,84,131,215,
00808700,MONTGOMERY COMMUNITY COLLEGE            ,NC,27371-0787,Public       ,79,93,172,
00846600,SOUTHWESTERN COMMUNITY COLLEGE          ,NC,28779-8581,Public       ,228,219,447,
00855700,NASH COMMUNITY COLLEGE                  ,NC,27804-0488,Public       ,287,254,541,
00855800,BEAUFORT COUNTY COMMUNITY COLLEGE       ,NC,27889-7889,Public       ,171,335,506,
00861200,ROBESON COMMUNITY COLLEGE               ,NC,28359-2151,Public       ,233,425,658,
00861300,ROANOKE-CHOWAN COMMUNITY COLLEGE        ,NC,27910-9522,Public       ,37,69,106,
00885500,EDGECOMBE COMMUNITY COLLEGE             ,NC,27886-9399,Public       ,150,381,531,
00933600,JOHNSTON COMMUNITY COLLEGE              ,NC,27577-0000,Public       ,521,336,857,
00943000,TRI-COUNTY COMMUNITY COLLEGE            ,NC,28906-7919,Public       ,70,76,146,
00964600,PIEDMONT COMMUNITY COLLEGE              ,NC,27573-1197,Public       ,117,181,298,
00968400,BLUE RIDGE COMMUNITY COLLEGE            ,NC,28731-9624,Public       ,289,239,528,
00974701,GORDON-CONWELL THEO SEM - CHARLOTTE     ,NC,28273-0000,Private      ,7,14,21,
00990300,VANCE-GRANVILLE CMTY COLLEGE            ,NC,27536-0917,Public       ,250,365,615,
01019804,ECPI UNIVERSITY - GREENSBORO            ,NC,27409-9048,Proprietary  ,63,148,211,
01019805,ECPI UNIVERSITY - CHARLOTTE             ,NC,28208-5886,Proprietary  ,111,262,373,
01019810,ECPI UNIVERSITY - RALEIGH               ,NC,27613-7387,Proprietary  ,80,199,279,
01119400,STANLY COMMUNITY COLLEGE                ,NC,28001-7458,Public       ,141,203,344,
01119700,MAYLAND COMMUNITY COLLEGE               ,NC,28777-2777,Public       ,101,57,158,
01179900,PAUL MITCHELL THE SCHOOL FAYETTEVILLE   ,NC,28303-5364,Proprietary  ,27,48,75,
01192600,LEON'S BEAUTY SCHOOL                    ,NC,27403-2812,Proprietary  ,41,51,92,
02056500,MITCHELL'S ACADEMY                      ,NC,27893-0000,Proprietary  ,19,22,41,
02170700,BRUNSWICK COMMUNITY COLLEGE             ,NC,28422-0000,Public       ,163,151,314,
02205000,COLLEGE OF WILMINGTON                   ,NC,28403-0000,Proprietary  ,102,47,149,
02280900,MID-ATLANTIC CHRISTIAN UNIVERSITY       ,NC,27909-0000,Private      ,71,20,91,
02306820,MILLER-MOTTE COLLEGE - FAYETTEVILLE     ,NC,28311-7651,Proprietary  ,13,99,112,
02306821,MILLER-MOTTE COLLEGE - JACKSONVILLE     ,NC,28546-6921,Proprietary  ,10,64,74,
02306823,MILLER-MOTTE COLLEGE - RALEIGH          ,NC,27604-3411,Proprietary  ,30,125,155,
02306824,MILLER-MOTTE COLLEGE - WILMINGTON       ,NC,28405-3430,Proprietary  ,17,69,86,
02560600,PINNACLE INSTITUTE OF COSMETOLOGY       ,NC,28115-8020,Proprietary  ,15,16,31,
03009500,WINSTON-SALEM BARBER SCHOOL             ,NC,27107-0000,Proprietary  ,28,54,82,
03089300,HERITAGE BIBLE COLLEGE                  ,NC,28335-0000,Private      ,0,16,16,
03104200,CAROLINAS COLLEGE OF HEALTH SCIENCE     ,NC,28232-2861,Public       ,228,328,556,
03109000,LIVING ARTS COLLEGE                     ,NC,27614-7076,Proprietary  ,59,33,92,
03361300,GWINNETT COLLEGE                        ,NC,27616-2811,Proprietary  ,8,39,47,
03555300,SOUTHEASTERN COLLEGE                    ,NC,28217-0000,Proprietary  ,42,90,132,
03570300,CAROLINA CHRISTIAN COLLEGE              ,NC,27105-3241,Private      ,31,27,58,
03663300,HOOD THEOLOGICAL SEMINARY               ,NC,28144-5768,Private      ,0,19,19,
03777300,PAUL MITCHELL THE SCHOOL GASTONIA       ,NC,28054-0464,Proprietary  ,27,47,74,
03827300,CHARLOTTE CHRISTIAN COLLEGE AND THEOLOGI,NC,28227-1648,Private      ,14,25,39,
04073300,JUNG TAO SCHOOL OF CLASSICAL CHINESE MED,NC,28679-9657,Private      ,0,4,4,
04101300,CAROLINA SCHOOL OF BROADCASTING         ,NC,28214-8085,Proprietary  ,19,17,36,
04120300,HEALTH AND STYLE INSTITUTE              ,NC,27407-4751,Proprietary  ,59,137,196,
04124500,MYCOMPUTERCAREER                        ,NC,44082-0000,Proprietary  ,2,29,31,
04129400,CENTER FOR MASSAGE & NATURAL HEALTH     ,NC,28801-8331,Proprietary  ,6,22,28,
04140700,AVEDA INSTITUTE CHAPEL HILL             ,NC,27516-2559,Proprietary  ,66,90,156,
04146400,DAOIST TRADITIONS COLLEGE OF CHINESE MED,NC,28801-1060,Proprietary  ,1,15,16,
04154200,CAROLINA COLLEGE OF BIBLICAL STUDIES    ,NC,29303-5157,Private      ,6,44,50,
04173000,SHEPHERDS THEOLOGICAL SEMINARY          ,NC,27518-9316,Private      ,2,5,7,
04173700,MANNA UNIVERSITY                        ,NC,28314-2343,Private      ,7,23,30,
04173801,ELEVATE SALON INSTITUTE                 ,NC,27701-0000,Proprietary  ,12,35,47,
04178100,CAROLINA COLLEGE OF HAIR DESIGN         ,NC,28806-2711,Proprietary  ,10,18,28,
04204700,PAUL MITCHELL THE SCHOOL RALEIGH        ,NC,27612-7358,Proprietary  ,37,62,99,
04206500,MYCOMPUTERCAREER.COM                    ,NC,27606-3365,Proprietary  ,17,70,87,
04206504,MYCOMPUTERCAREER - CHARLOTTE            ,NC,28273-0000,Proprietary  ,15,45,60,
04219100,ALEXANDER PAUL INSTITUTE OF HAIR DESIGN ,NC,27858-3344,Proprietary  ,17,15,32,
04227600,SHERRILL'S UNIVERSITY OF BARBER & COSMET,NC,27610-2431,Proprietary  ,10,21,31,
04228400,BEYOND MEASURE BARBERING INSTITUTE      ,NC,27302-2323,Proprietary  ,4,8,12,
04274000,SOUTHEASTERN FREE WILL BAPTIST BIBLE COL,NC,27591-9072,Private      ,8,1,9,
04305900,ONE STOP ACADEMY                        ,NC,28306-8490,Proprietary  ,1,18,19,
00298800,BISMARCK STATE COLLEGE                  ,ND,58501-1299,Public       ,585,128,713,
00298900,DICKINSON STATE UNIVERSITY              ,ND,58601-4896,Public       ,419,98,517,
00299000,UNIVERSITY OF JAMESTOWN                 ,ND,58405-3401,Private      ,490,63,553,
00299100,LAKE REGION STATE COLLEGE               ,ND,58301-1598,Public       ,108,63,171,
00299200,UNIVERSITY OF MARY                      ,ND,58504-9652,Private      ,998,259,"1,257",
00299300,MAYVILLE STATE UNIVERSITY               ,ND,58257-1299,Public       ,223,92,315,
00299400,MINOT STATE UNIVERSITY                  ,ND,58707-0001,Public       ,654,223,877,
00299500,DAKOTA COLLEGE AT BOTTINEAU             ,ND,58318-1159,Public       ,67,31,98,
00299600,NORTH DAKOTA STATE CLG OF SCIENCE       ,ND,58076-0002,Public       ,484,78,562,
00299700,NORTH DAKOTA STATE UNIV - FARGO         ,ND,58102-0000,Public       ,"4,848",421,"5,269",
00300500,UNIVERSITY OF NORTH DAKOTA              ,ND,58202-8193,Public       ,"4,763","1,183","5,946",
00300700,WILLISTON STATE COLLEGE                 ,ND,58802-1326,Public       ,128,54,182,
00300800,VALLEY CITY STATE UNIVERSITY            ,ND,58072-0000,Public       ,342,52,394,
00869408,RASMUSSEN UNIVERSITY - FARGO            ,ND,58103-7196,Proprietary  ,29,65,94,
01040600,"JOSEF'S SCHOOL OF HAIR, SKIN & BODY     ",ND,58201-6394,Proprietary  ,21,15,36,
01205900,TRINITY BIBLE COLLEGE & GRADUATE SCHOOL ,ND,58436-7150,Private      ,59,15,74,
02188200,SITTING BULL COLLEGE                    ,ND,58538-9701,Public       ,11,29,40,
02236500,LITTLE HOOP COMMUNITY COLLEGE           ,ND,58335-0000,Public       ,3,23,26,
02242900,UNITED TRIBES TECHNICAL COLLEGE         ,ND,58504-7565,Private      ,56,113,169,
02301100,TURTLE MTN CMNTY COLG-FIN AID OFC       ,ND,58316-0000,Private      ,23,31,54,
02553700,NUETA HIDATSA SAHNISH COLLEGE           ,ND,58763-0490,Public       ,6,41,47,
04031300,SALON PROFESSIONAL ACADEMY (THE)        ,ND,58103-3337,Proprietary  ,34,24,58,
04139400,HAIR ACADEMY (THE)                      ,ND,58501-4929,Proprietary  ,12,4,16,
04223500,LYNNES WELDING TRAINING                 ,ND,58102-4018,Proprietary  ,10,8,18,
00301005,ANTIOCH UNIV/SEATTLE                    ,WA,98121-0000,Private      ,56,227,283,
00376900,BELLEVUE COLLEGE                        ,WA,98007-6484,Public       ,"1,746","1,153","2,899",
00377000,BIG BEND COMMUNITY COLLEGE              ,WA,98837-3299,Public       ,585,327,912,
00377100,CENTRAL WASHINGTON UNIVERSITY           ,WA,98926-7495,Public       ,"7,849","1,411","9,260",
00377200,CENTRALIA COLLEGE                       ,WA,98531-4099,Public       ,307,232,539,
00377300,CLARK COLLEGE                           ,WA,98663-3598,Public       ,"1,220",942,"2,162",
00377400,COLUMBIA BASIN COLLEGE                  ,WA,99301-3379,Public       ,"1,598",805,"2,403",
00377500,EASTERN WASHINGTON UNIVERSITY           ,WA,99004-2447,Public       ,"7,037","1,831","8,868",
00377600,EVERETT COMMUNITY COLLEGE               ,WA,98201-1352,Public       ,"1,059",881,"1,940",
00377700,HERITAGE UNIVERSITY                     ,WA,98948-9562,Private      ,622,220,842,
00377800,GONZAGA UNIVERSITY                      ,WA,99258-0083,Private      ,"7,923","1,053","8,976",
00377900,GRAYS HARBOR COLLEGE                    ,WA,98520-7599,Public       ,193,207,400,
00378000,GREEN RIVER COLLEGE                     ,WA,98092-3622,Public       ,"1,134","1,006","2,140",
00378100,HIGHLINE COLLEGE                        ,WA,98198-9800,Public       ,942,794,"1,736",
00378200,LOWER COLUMBIA COLLEGE                  ,WA,98632-0310,Public       ,307,486,793,
00378300,NORTHWEST UNIVERSITY                    ,WA,98083-0000,Private      ,791,341,"1,132",
00378400,OLYMPIC COLLEGE                         ,WA,98337-1600,Public       ,400,509,909,
00378500,PACIFIC LUTHERAN UNIVERSITY             ,WA,98447-0003,Private      ,"3,026",524,"3,550",
00378600,PENINSULA COLLEGE                       ,WA,98362-6660,Public       ,125,182,307,
00378700,SEATTLE CENTRAL COMMUNITY COLLEGE       ,WA,98122-2413,Public       ,"1,155",968,"2,123",
00378800,SEATTLE PACIFIC UNIVERSITY              ,WA,98119-1997,Private      ,"3,778",587,"4,365",
00379000,SEATTLE UNIVERSITY                      ,WA,98122-1090,Private      ,"7,370","1,428","8,798",
00379100,SHORELINE COMMUNITY COLLEGE             ,WA,98133-5696,Public       ,563,627,"1,190",
00379200,SKAGIT VALLEY COLLEGE                   ,WA,98273-5899,Public       ,444,418,862,
00379300,SPOKANE COMMUNITY COLLEGE               ,WA,99207-5399,Public       ,973,"1,067","2,040",
00379400,ST MARTIN'S UNIVERSITY                  ,WA,98503-7500,Private      ,"1,239",265,"1,504",
00379600,TACOMA COMMUNITY COLLEGE                ,WA,98466-6100,Public       ,"1,000","1,238","2,238",
00379700,UNIVERSITY OF PUGET SOUND               ,WA,98416-1039,Private      ,"3,721",372,"4,093",
00379800,UNIVERSITY OF WASHINGTON                ,WA,98195-1122,Public       ,"46,055","8,439","54,494",
00379900,WALLA WALLA UNIVERSITY                  ,WA,99324-1198,Private      ,772,176,948,
00380000,WASHINGTON STATE UNIVERSITY             ,WA,99164-1035,Public       ,"23,015","5,448","28,463",
00380100,WENATCHEE VALLEY COLLEGE                ,WA,98801-1799,Public       ,609,340,949,
00380200,WESTERN WASHINGTON UNIVERSITY           ,WA,98225-5946,Public       ,"12,360","1,423","13,783",
00380300,WHITMAN COLLEGE                         ,WA,99362-2067,Private      ,"2,157",85,"2,242",
00380400,WHITWORTH UNIVERSITY                    ,WA,99251-0001,Private      ,"2,661",391,"3,052",
00380500,YAKIMA VALLEY COLLEGE                   ,WA,98907-2520,Public       ,"1,238",713,"1,951",
00499900,BELLINGHAM TECHNICAL COLLEGE            ,WA,98225-0000,Public       ,457,433,890,
00500000,PIERCE COLLEGE                          ,WA,98498-1919,Public       ,885,950,"1,835",
00500100,EDMONDS COMMUNITY COLLEGE               ,WA,98036-5999,Public       ,603,509,"1,112",
00500600,WALLA WALLA COMMUNITY COLLEGE           ,WA,99362-9267,Public       ,581,437,"1,018",
00530600,BATES TECHNICAL COLLEGE                 ,WA,98405-0000,Public       ,428,432,860,
00537200,SOUTH PUGET SOUND COMMUNITY COLLEGE     ,WA,98512-6292,Public       ,477,654,"1,131",
00537300,LAKE WASHINGTON TECHNICAL COLLEGE       ,WA,98034-8505,Public       ,375,406,781,
00575200,CLOVER PARK TECHNICAL COLLEGE           ,WA,98499-0000,Public       ,473,619,"1,092",
00815500,EVERGREEN STATE COLLEGE (THE)           ,WA,98505-0002,Public       ,"1,433",558,"1,991",
00938700,PERRY TECHNICAL INSTITUTE               ,WA,98903-1239,Private      ,600,228,828,
00954400,SPOKANE FALLS COMMUNITY COLLEGE         ,WA,99224-5204,Public       ,892,729,"1,621",
00970400,NORTH SEATTLE COLLEGE                   ,WA,98103-3599,Public       ,637,596,"1,233",
00970600,SOUTH SEATTLE COMMUNITY COLLEGE         ,WA,98106-1499,Public       ,606,477,"1,083",
00973900,GLEN DOW ACAD OF HAIR DESIGN            ,WA,99201-0209,Proprietary  ,23,37,60,
01036400,WHATCOM COMMUNITY COLLEGE               ,WA,98226-8003,Public       ,497,381,878,
01043400,RENTON TECHNICAL COLLEGE                ,WA,98056-0000,Public       ,457,472,929,
01148100,DIVERS INSTITUTE OF TECHNOLOGY          ,WA,98103-0000,Proprietary  ,73,76,149,
01231500,CORNISH COLLEGE OF THE ARTS             ,WA,98121-4604,Private      ,896,90,986,
01249600,EVERGREEN BEAUTY AND BARBER COLLEGE     ,WA,98133-5615,Proprietary  ,56,66,122,
01302200,CITY UNIVERSITY OF SEATTLE              ,WA,98121-1851,Private      ,469,389,858,
02180000,NORTHWEST INDIAN COLLEGE                ,WA,98226-9278,Public       ,40,161,201,
02184200,PAROBA COLLEGE OF COSMETOLOGY           ,WA,98208-0000,Proprietary  ,13,20,33,
02202200,STYLEMASTERS COLLEGE OF HAIR DESIGN     ,WA,98632-0000,Proprietary  ,8,10,18,
02203300,GENE JUAREZ BEAUTY SCHOOLS              ,WA,98043-5427,Proprietary  ,55,38,93,
02222900,INTERNATIONAL AIR & HOSPITALITY ACADEMY ,WA,98661-4835,Proprietary  ,95,49,144,
02242500,BASTYR UNIVERSITY                       ,WA,98028-0000,Private      ,51,154,205,
02291300,ART INSTITUTE OF SEATTLE (THE)          ,WA,98121-1622,Proprietary  ,204,74,278,
02300100,ALTIERUS CAREER COLLEGE                 ,WA,98208-2610,Private      ,8,6,14,
02541900,BJ'S BEAUTY AND BARBER COLLEGE          ,WA,98409-0000,Proprietary  ,40,50,90,
02602100,NORTHWEST COLLEGE OF ART & DESIGN       ,WA,98402-4333,Proprietary  ,182,45,227,
03065000,PAUL MITCHELL THE SCHOOL RICHLAND       ,WA,99352-9700,Proprietary  ,99,108,207,
03139500,MONTESSORI SCHOOLS OF WASHINGTON        ,WA,98203-6600,Private      ,2,5,7,
03280300,SEATTLE INST OF ORIENTAL MEDICINE       ,WA,98108-2407,Private      ,28,11,39,
03283300,NORTHWEST HVAC/R ASSOCIATION & TRAINING ,WA,99207-2125,Private      ,18,18,36,
03466400,SEATTLE SCHOOL OF THEOLOGY AND PSYCHOLOG,WA,98121-1177,Private      ,29,52,81,
03483500,CASCADIA COMMUNITY COLLEGE              ,WA,98011-9510,Public       ,358,165,523,
03689400,FAITH INTERNATIONAL UNIVERSITY          ,WA,98407-2607,Private      ,31,51,82,
03724300,DIGIPEN INSTITUTE OF TECHNOLOGY         ,WA,98052-5170,Proprietary  ,795,126,921,
03917300,EVERGREEN BEAUTY AND BARBER COLLEGE     ,WA,98208-3759,Proprietary  ,157,225,382,
04127200,VICTORIA'S ACADEMY OF COSMETOLOGY       ,WA,99336-3826,Proprietary  ,36,32,68,
04130500,PACIFIC NORTHWEST UNIV OF HEALTH SCIENCE,WA,98901-1471,Private      ,89,147,236,
04149400,AVEDA ARTS & SCIENCES INSTITUTE SEATTLE ,WA,98122-3815,Proprietary  ,79,102,181,
04155000,NORTHWEST SCHOOL OF WOODEN BOAT BUILDING,WA,98339-8706,Private      ,5,4,9,
04170100,SUMMIT SALON ACADEMY                    ,WA,98409-7360,Proprietary  ,45,86,131,
04191900,PAUL MITCHELL THE SCHOOL SPOKANE        ,WA,99037-5041,Proprietary  ,55,69,124,
04223600,ACADEMY OF INTERACTIVE ENTERTAINMENT    ,WA,98109-4623,Private      ,104,38,142,
04231000,STUDIO BEAUTY SCHOOL                    ,WA,99205-3357,Proprietary  ,32,35,67,
04235502,PRESIDIO GRADUATE SCHOOL - METRO CAMPUS ,WA,98104-2222,Private      ,3,5,8,
04250400,FOSBRE ACADEMY OF HAIR DESIGN           ,WA,98502-1018,Proprietary  ,16,24,40,
04252900,INTERNATIONAL BEAUTY EDUCATION CENTER   ,WA,99001-0000,Proprietary  ,14,32,46,
04258000,SEATTLE FILM INSTITUTE                  ,WA,98119-1707,Proprietary  ,109,83,192,
04260200,"ELITE COSMETOLOGY, BARBER & SPA ACADEMY ",WA,98902-5105,Proprietary  ,83,50,133,
04274700,CENTRALIA BEAUTY COLLEGE                ,WA,98531-4016,Proprietary  ,25,14,39,
04284000,GATHER 4 HIM CHRISTIAN COLLEGE          ,WA,99336-5144,Private      ,15,8,23,
